####### Working on: LRNA GRCh38 backlog

# Special case - "with internal_status of 'requires lab review' cannot be launched."
ENCSR703QFF       GRCh38 v24 shRNA  1,2   yes     -

####### GRCh38 Full list
# Experiment      On                Reps  TopHat  Assembled  Launched    Posted         Time  Cost
ENCSR946HWC  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20     9h10m  $27.66
ENCSR946OFN  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    21h42m  $16.54
ENCSR947OIM  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d08h60m  $37.15
ENCSR948NDP  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h13m   $3.64
ENCSR950BNG        mm10 M2,M3,M4  1,2     - older -   2015-08-20
ENCSR952RRH  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    19h50m  $34.33
ENCSR953TKB  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     2h10m   $3.34
ENCSR954HAY  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17    11h49m  $50.61
ENCSR957EEG  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d06h24m  $35.70
ENCSR958KSY  ENC3  hg19 V19       1,2     2016-02-01  2016-02-10     7h54m  $35.35
ENCSR958NDU  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d00h03m  $24.61
ENCSR961WVL  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    23h36m  $36.19
ENCSR961YAG  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29    23h41m  $27.09
ENCSR963RLK  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17     9h53m  $37.43
ENCSR964YTW  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d04h21m  $33.64
ENCSR968WKR  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24    18h55m  $71.60
ENCSR970EWM  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    17h01m  $29.50
ENCSR971GPJ  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24  1d17h53m $141.51
ENCSR971KNW  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24  1d04h03m  $84.60
ENCSR973QSV  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d11h04m  $26.75
ENCSR980SWK  ENC3  mm10 M4  scell 1       2015-10-02  2015-10-02     7h39m  $10.85
ENCSR982MRY  ENC3  mm10 M4  -     1,2     2015-07-02  2015-08-20    10h11m  $30.98
ENCSR984CLJ  ENC3  hg19 v19 shRNA 1,2     2015-12-17  2015-12-17    17h24m  $67.32
ENCSR985KAT  ENC3  hg19 v19 -     1,2     2015-09-29  2015-09-29  2d02h11m  $40.87
ENCSR992JGE        hg19 v19 shRNA 1,2 yes 2015-09-29  2016-04-14  1d05h03m  $42.36  |  2015-09-29  2015-09-29    20h26m  $25.77
ENCSR992WBR  ENC3  mm10 M4  -     1,2     2015-10-02  2015-10-02    10h04m  $22.22
ENCSR995JXE  ENC3  hg19 v19 -     1,2     2015-08-24  2015-08-24    23h11m  $80.19
ENCSR995RPB  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d00h10m  $34.50
ENCSR995ZGJ  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d08h06m  $25.83
ENCSR997FOT  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  2d08h35m  $24.62
ENCSR998MZP  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d13h58m  $20.85
ENCSR998RZI  ENC3  hg19 v19 shRNA 1,2     2015-09-29  2015-09-29  1d22h53m  $32.65
# Total 757


####### Historical...

# Done: 7 Graveley shRNA with new fastqs (both hg19 and GRCh38): http://redmine.encodedcc.org/issues/3060#note-168
# Experiment      On                Reps  TopHat  Assembled  Launched    Posted         Time  Cost
ENCSR210RWL       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14    16h60m  $24.74  |  2015-09-29  2015-09-29     9h34m  $15.18
ENCSR318OXM       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14    20h10m  $29.37  |  2015-09-29  2015-09-29  1d04h46m  $15.92
ENCSR598YQX       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14    20h23m  $29.71  |  2015-08-26  2015-08-31    16h04m  $18.44
ENCSR788HVK       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14    14h39m  $21.32  |  2015-09-29  2015-09-29  1d08h55m  $13.84
ENCSR856ZRV       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14    16h14m  $23.63  |  2015-09-29  2015-09-29  1d00h32m  $18.14
ENCSR927XBT       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14    19h57m  $29.08  |  2015-08-26  2015-08-31    13h43m  $16.24
ENCSR992JGE       hg19 v19   shRNA  1,2   yes    2016-03-10  2016-03-21  2016-04-14  1d05h03m  $42.36  |  2015-09-29  2015-09-29    20h26m  $25.77

### Done: Missing GRCh38
# Experiment      On                Reps  TopHat  Assembled  Launched    Posted         Time  Cost
ENCSR000AEU       GRCh38 v24 -      1,2   no      -          2016-03-25  2016-03-28  1d4h11m  $39.83         

# GRCh38 replacements
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_tophat.bam ENCFF943YZF ==> ENCFF751QOT 
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_tophat_minusUniq.bw ENCFF318XEQ ==> ENCFF309EDJ
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_tophat_plusUniq.bw ENCFF955ZCW ==> ENCFF637WNE
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_tophat_plusAll.bw ENCFF494VOR ==> ENCFF447HGE
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_tophat_minusAll.bw ENCFF343JAJ ==> ENCFF632QIX
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_star_genome.bam ENCFF050STS ==> ENCFF322VHP
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_star_anno.bam ENCFF285ZVF ==> ENCFF436UFH
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_star_genome_minusUniq.bw ENCFF611EYJ ==> ENCFF315QWT
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_star_genome_plusUniq.bw ENCFF628WHD ==> ENCFF945RML
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_star_genome_plusAll.bw ENCFF486IUP ==> ENCFF255YZK
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_star_genome_minusAll.bw ENCFF990SQL ==> ENCFF998SJB
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_rsem.genes.results ENCFF189MVH ==> ENCFF983GPF
ENCSR210RWL/rep2_1/ENCSR210RWL_rep2_1_rsem.isoforms.results ENCFF974QTE ==> ENCFF708GJR
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_tophat.bam ENCFF391WCI ==> ENCFF188WYE
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_tophat_minusUniq.bw ENCFF287IBG ==> ENCFF872BUF
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_tophat_plusUniq.bw ENCFF790YBQ ==> ENCFF213OTU
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_tophat_plusAll.bw ENCFF103MJF ==> ENCFF836OJA
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_tophat_minusAll.bw ENCFF416AUN ==> ENCFF011SKE
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_star_genome.bam ENCFF275JMR ==> ENCFF983ZJV
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_star_anno.bam ENCFF445GZB ==> ENCFF227OTR
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_star_genome_minusUniq.bw ENCFF839CGB ==> ENCFF623WEO
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_star_genome_plusUniq.bw ENCFF256RUK ==> ENCFF778UQT
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_star_genome_plusAll.bw ENCFF450NFH ==> ENCFF402PRJ
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_star_genome_minusAll.bw ENCFF469ORB ==> ENCFF679EUQ
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_rsem.genes.results ENCFF570XYL ==> ENCFF011FFJ
ENCSR318OXM/rep1_1/ENCSR318OXM_rep1_1_rsem.isoforms.results ENCFF731AAF ==> ENCFF472DUE

# Done: Had to repost these manually.  504 timeout would set accession anyway, so that splashdown thought the file was already posted.
# To do this: find job that failed. launch as new job but with accession added to the payload.
#ENCFF336BSH ENCSR927TSP_rep2_1_star_anno.bam
#{"accession":"ENCFF336BSH","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR927TSP/rep2_1/ENCSR927TSP_rep2_1_star_anno.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-BqfqpGj0XqfKJvz5fJyK9yqG\", \"dx-createdBy\": {\"job\": \"job-Bqfj1080J6Z6kG5Vz0Kb57Yf\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$1.37\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj0y00J6Z6kG5Vz0Kb57Y0\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR927TSP","step_run":"/analysis-step-runs/dnanexus:job-Bqfj1080J6Z6kG5Vz0Kb57Yf","replicate":"/replicates/d4c45939-7f94-48dd-bbba-c048ef281ae1/","award":"/awards/U41HG006992/","derived_from":["ENCFF637CYG","ENCFF640OLN","ENCFF742NER"],"file_size":3856525486,"output_type":"transcriptome alignments"}
#ENCFF116ERZ ENCSR945XKW_rep2_1_star_genome.bam
#{"accession":"ENCFF116ERZ","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR945XKW/rep2_1/ENCSR945XKW_rep2_1_star_genome.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-Bqfxx900k00324vBPQpgB6qB\", \"dx-createdBy\": {\"job\": \"job-Bqfj11Q0J6Z67P6Jp4fpJv5B\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$2.1\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj1180J6Z67P6Jp4fpJv50\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR945XKW","step_run":"/analysis-step-runs/dnanexus:job-Bqfj11Q0J6Z67P6Jp4fpJv5B","replicate":"/replicates/5efc71b2-0e5b-4a03-9496-9b9045228715/","award":"/awards/U41HG006992/","derived_from":["ENCFF653HYB","ENCFF501GRK","ENCFF742NER"],"file_size":5611518934,"output_type":"alignments"}
#ENCFF744GRY ENCSR927SLP_rep2_1_star_genome.bam
#{"accession":"ENCFF744GRY","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR927SLP/rep2_1/ENCSR927SLP_rep2_1_star_genome.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-BqfyBVQ04zp84zxz45qq2qZ2\", \"dx-createdBy\": {\"job\": \"job-Bqfj11j0J6ZPvFv2q83ByK5P\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$1.98\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj11Q0J6ZPvFv2q83ByK55\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR927SLP","step_run":"/analysis-step-runs/dnanexus:job-Bqfj11j0J6ZPvFv2q83ByK5P","replicate":"/replicates/c5c5fc42-414b-4ce2-ae0d-f76c51d680d5/","award":"/awards/U41HG006992/","derived_from":["ENCFF910OAA","ENCFF840BKE","ENCFF742NER"],"file_size":5039853906,"output_type":"alignments"}
#ENCFF476UZM ENCSR936VPP_rep1_1_star_anno.bam
#{"accession":"ENCFF476UZM","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR936VPP/rep1_1/ENCSR936VPP_rep1_1_star_anno.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-BqfvPK80X9q19fxKZVyG7f7X\", \"dx-createdBy\": {\"job\": \"job-Bqfj10Q0J6ZK7Yg2Jv0jyfKv\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$2.39\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj0y00J6ZK7Yg2Jv0jyfKP\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR936VPP","step_run":"/analysis-step-runs/dnanexus:job-Bqfj10Q0J6ZK7Yg2Jv0jyfKv","replicate":"/replicates/90a4ae66-04e0-4dbc-88e5-5b004e9675af/","award":"/awards/U41HG006992/","derived_from":["ENCFF002BYY","ENCFF002BYX","ENCFF742NER"],"file_size":5512878808,"output_type":"transcriptome alignments"}
#ENCFF874STK ENCSR939ZRA_rep2_1_star_genome.bam
#{"accession":"ENCFF874STK","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR939ZRA/rep2_1/ENCSR939ZRA_rep2_1_star_genome.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-Bqfp6bj0PfjXzvFzKQppB7V3\", \"dx-createdBy\": {\"job\": \"job-Bqfj0zQ0J6Z366Qqg8366vG5\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$3.42\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj0v80J6Z366Qqg8366vFQ\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR939ZRA","step_run":"/analysis-step-runs/dnanexus:job-Bqfj0zQ0J6Z366Qqg8366vG5","replicate":"/replicates/8c450af1-cf2a-4e77-8f4c-fbbf60694270/","award":"/awards/U41HG006992/","derived_from":["ENCFF147BWT","ENCFF361CFU","ENCFF742NER"],"file_size":5997600397,"output_type":"alignments"}
#ENCFF252LJU ENCSR945UYL_rep2_1_star_genome.bam
#{"accession":"ENCFF252LJU","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR945UYL/rep2_1/ENCSR945UYL_rep2_1_star_genome.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-BqfzZkQ0Vgv2zvFzKQppGKkX\", \"dx-createdBy\": {\"job\": \"job-Bqfj12Q0J6ZJFfx6x9ZBKBY4\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$3.27\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj12Q0J6ZJFfx6x9ZBKBXp\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR945UYL","step_run":"/analysis-step-runs/dnanexus:job-Bqfj12Q0J6ZJFfx6x9ZBKBY4","replicate":"/replicates/3b79b80b-06b8-421b-bdf8-0a2f31a582f8/","award":"/awards/U41HG006992/","derived_from":["ENCFF565IUW","ENCFF383DLH","ENCFF742NER"],"file_size":7050564658,"output_type":"alignments"}
#ENCFF030CTM ENCSR938LSP_rep1_1_star_genome.bam  === Lost log
#{"accession":"ENCFF030CTM","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR938LSP/rep1_1/ENCSR938LSP_rep1_1_star_genome.bam","assembly":"GRCh38","file_format":"bam","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"align-star-pe\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_align_star_pe.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"0.1.19-96b5f2294a\", \"software\": \"samtools\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-Bq79QgQ0y2Bfv62f049bq3j7\", \"dx-createdBy\": {\"job\": \"job-Bq74qB00J6Z50bjK18KGXKGp\", \"executable\": \"applet-BpxjJj80J6Z44JkjPGpkbfKQ\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$7.5\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bq74qB00J6Z50bjK18KGXKGg\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR938LSP","step_run":"/analysis-step-runs/dnanexus:job-Bq74qB00J6Z50bjK18KGXKGp","replicate":"/replicates/87d34700-f9f7-4bce-b55c-2baa140899b7/","award":"/awards/U41HG006992/","derived_from":["ENCFF002DHY","ENCFF002DHX","ENCFF742NER"],"file_size":21541733354,"output_type":"alignments"}
#
#ENCFF309KBJ ENCSR952RRH_rep2_1_star_genome_plusAll.bw
#{"accession":"ENCFF309KBJ","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR952RRH/rep2_1/ENCSR952RRH_rep2_1_star_genome_plusAll.bw","assembly":"GRCh38","file_format":"bigWig","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"bam-to-bigwig-stranded\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_bam_to_stranded_signals.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"v4\", \"software\": \"bedGraphToBigWig\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-Bqfvq180XYbg1qJjYGpX5jJY\", \"dx-createdBy\": {\"job\": \"job-Bqfj10Q0J6Z9vVybQ5VpYVVq\", \"executable\": \"applet-BpxjJvj0J6Z2yqZF58gxx5zv\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$0.28\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj1080J6Z9vVybQ5VpYVVQ\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR952RRH","step_run":"/analysis-step-runs/dnanexus:job-Bqfj10Q0J6Z9vVybQ5VpYVVq","replicate":"/replicates/e9c281e3-e738-4213-85d0-38e73e47394c/","award":"/awards/U41HG006992/","derived_from":["ENCFF904USC"],"file_size":105226801,"output_type":"plus strand signal of all reads"}
#ENCFF356QWP ENCSR942MBU_rep1_1_star_genome_plusAll.bw
#{"accession":"ENCFF356QWP","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR942MBU/rep1_1/ENCSR942MBU_rep1_1_star_genome_plusAll.bw","assembly":"GRCh38","file_format":"bigWig","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"bam-to-bigwig-stranded\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_bam_to_stranded_signals.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"v4\", \"software\": \"bedGraphToBigWig\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-Bqfkv1Q003gg1qJjYGpX4K75\", \"dx-createdBy\": {\"job\": \"job-Bqfj0vQ0J6ZB3B0yP00xYPPK\", \"executable\": \"applet-BpxjJvj0J6Z2yqZF58gxx5zv\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$0.28\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj0v80J6ZB3B0yP00xYPP6\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR942MBU","step_run":"/analysis-step-runs/dnanexus:job-Bqfj0vQ0J6ZB3B0yP00xYPPK","replicate":"/replicates/939cdb74-de9f-4772-8f32-477b7ba82305/","award":"/awards/U41HG006992/","derived_from":["ENCFF326BPV"],"file_size":99572393,"output_type":"plus strand signal of all reads"}
#ENCFF545RCZ ENCSR946OFN_rep1_1_star_genome_plusUniq.bw
#{"accession":"ENCFF545RCZ","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR946OFN/rep1_1/ENCSR946OFN_rep1_1_star_genome_plusUniq.bw","assembly":"GRCh38","file_format":"bigWig","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"bam-to-bigwig-stranded\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_bam_to_stranded_signals.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"v4\", \"software\": \"bedGraphToBigWig\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-Bqfvgx80KKvPVpy1VQpg09Pp\", \"dx-createdBy\": {\"job\": \"job-Bqfj1180J6ZJJF52pvKYVz2P\", \"executable\": \"applet-BpxjJvj0J6Z2yqZF58gxx5zv\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$0.2\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj1100J6ZJJF52pvKYVz1z\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR946OFN","step_run":"/analysis-step-runs/dnanexus:job-Bqfj1180J6ZJJF52pvKYVz2P","replicate":"/replicates/4635fc0f-e522-4076-b9cb-fac2ec329c3a/","award":"/awards/U41HG006992/","derived_from":["ENCFF772JIO"],"file_size":53472348,"output_type":"plus strand signal of unique reads"}
#ENCFF948GFV ENCSR942UNX_rep1_1_star_genome_plusUniq.bw
#{"accession":"ENCFF948GFV","status":"upload failed","submitted_file_name":"ENCODE - Production runs:/long-RNA-seq/runs/GRCh38/ENCSR942UNX/rep1_1/ENCSR942UNX_rep1_1_star_genome_plusUniq.bw","assembly":"GRCh38","file_format":"bigWig","genome_annotation":"V24","notes":"{\"software_versions\": [{\"version\": {\"bam-to-bigwig-stranded\": \"2.1.0\"}, \"software\": \"DX applet\"}, {\"version\": \"v1\", \"software\": \"lrna_bam_to_stranded_signals.sh\"}, {\"version\": \"2.5.1b\", \"software\": \"STAR\"}, {\"version\": \"v4\", \"software\": \"bedGraphToBigWig\"}], \"dx_project_name\": \"ENCODE - Production runs\", \"notes_version\": \"5\", \"dx-id\": \"file-BqfkFfj04fgPX55jQVyJfPK8\", \"dx-createdBy\": {\"job\": \"job-Bqfj0y80J6Z5jp55Yv9YXK08\", \"executable\": \"applet-BpxjJvj0J6Z2yqZF58gxx5zv\", \"user\": \"user-tdreszer\"}, \"dx_cost\": \"$0.26\", \"dx_project_id\": \"project-BbF4J2Q0J6Z0q4K79k9V5fv0\", \"dx_analysis_id\": \"analysis-Bqfj0y00J6Z5jp55Yv9YXK01\"}","lab":"/labs/encode-processing-pipeline/","dataset":"ENCSR942UNX","step_run":"/analysis-step-runs/dnanexus:job-Bqfj0y80J6Z5jp55Yv9YXK08","replicate":"/replicates/57bddb2d-a275-47b0-85e8-c8749ffdb34e/","award":"/awards/U41HG006992/","derived_from":["ENCFF086SXC"],"file_size":84763811,"output_type":"plus strand signal of unique reads"}
#ENCFF827FIF ENCSR947OIM_rep2_1_star_genome_minusAll.bw
